Estimate,SE,dfcom,LCI,UCI,term,exposure,modifier2,exposure_value,modifier2_value,outcome,modifier1,modifier1_value,modifier_var
-0.16399137447482928,0.034516147841175446,1230600,-0.23164302424353317,-0.09633972470612541,Contrast 3,COHORTunexposed,t,1,100,bmi,sex_categoryFemale,1,sex_category
-0.3034628379026899,0.06464332715575281,1230594,-0.43016375912796545,-0.1767619166774144,Contrast 3,COHORThistorical,t,1,0,bmi,age_category18 to 39,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,age_category18 to 39,1,age_category
-0.3236741184179627,0.05030514936345401,1230594,-0.42227221117033253,-0.22507602566559282,Contrast 3,COHORTunexposed,t,1,0,bmi,age_category18 to 39,1,age_category
-0.30702173719531783,0.054476649951716125,1230594,-0.41379597110068145,-0.20024750328995422,Contrast 3,COHORThistorical,t,1,0,bmi,age_category40 to 64,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,age_category40 to 64,1,age_category
-0.041855776593171065,0.042160473776101735,1230594,-0.12449030519433046,0.040778752007988334,Contrast 3,COHORTunexposed,t,1,0,bmi,age_category40 to 64,1,age_category
-0.09760888911963553,0.06436356755345597,1230594,-0.22376148152440922,0.028543703285138167,Contrast 3,COHORThistorical,t,1,0,bmi,age_category65 plus,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,age_category65 plus,1,age_category
0.08500863098264191,0.050262560148976634,1230594,-0.013505986909352286,0.1835232488746361,Contrast 3,COHORTunexposed,t,1,0,bmi,age_category65 plus,1,age_category
-0.3034628379026899,0.06464332715575281,1230594,-0.43016375912796545,-0.1767619166774144,Contrast 3,COHORThistorical,t,1,100,bmi,age_category18 to 39,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,age_category18 to 39,1,age_category
-0.3236741184179627,0.05030514936345401,1230594,-0.42227221117033253,-0.22507602566559282,Contrast 3,COHORTunexposed,t,1,100,bmi,age_category18 to 39,1,age_category
-0.30702173719531783,0.054476649951716125,1230594,-0.41379597110068145,-0.20024750328995422,Contrast 3,COHORThistorical,t,1,100,bmi,age_category40 to 64,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,age_category40 to 64,1,age_category
-0.041855776593171065,0.042160473776101735,1230594,-0.12449030519433046,0.040778752007988334,Contrast 3,COHORTunexposed,t,1,100,bmi,age_category40 to 64,1,age_category
-0.09760888911963553,0.06436356755345597,1230594,-0.22376148152440922,0.028543703285138167,Contrast 3,COHORThistorical,t,1,100,bmi,age_category65 plus,1,age_category
0,0,1230594,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,age_category65 plus,1,age_category
0.08500863098264191,0.050262560148976634,1230594,-0.013505986909352286,0.1835232488746361,Contrast 3,COHORTunexposed,t,1,100,bmi,age_category65 plus,1,age_category
-0.01998154677455323,0.07426632137576525,1177644,-0.1655435366710531,0.12558044312194666,Contrast 3,COHORThistorical,t,1,0,bmi,raceeth_categoryHispanic,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryHispanic,1,raceeth_category
-0.06449886215003627,0.05614195037824936,1177644,-0.17453708489140501,0.04553936059133247,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryHispanic,1,raceeth_category
-0.3276077838911881,0.048824284081416404,1177644,-0.42330338069076423,-0.23191218709161196,Contrast 3,COHORThistorical,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
-0.0814287381163698,0.038048499670683994,1177644,-0.15600379747091042,-0.006853678761829171,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
-0.3415516792774686,0.07556125316892592,1177644,-0.48965173548856344,-0.19345162306637378,Contrast 3,COHORThistorical,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.13322393714787295,0.057440304374845555,1177644,-0.24580693372257023,-0.02064094057317567,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.01998154677455323,0.07426632137576525,1177644,-0.1655435366710531,0.12558044312194666,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
-0.06449886215003627,0.05614195037824936,1177644,-0.17453708489140501,0.04553936059133247,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
-0.3276077838911881,0.048824284081416404,1177644,-0.42330338069076423,-0.23191218709161196,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
-0.0814287381163698,0.038048499670683994,1177644,-0.15600379747091042,-0.006853678761829171,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
-0.3415516792774686,0.07556125316892592,1177644,-0.48965173548856344,-0.19345162306637378,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1177644,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.13322393714787295,0.057440304374845555,1177644,-0.24580693372257023,-0.02064094057317567,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.09764049691716231,0.11255295635110775,1230601,-0.3182442913653335,0.12296329753100887,Contrast 3,COHORThistorical,t,1,0,bmi,hospitalization,1,hospitalization_category
0,0,1230601,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,hospitalization,1,hospitalization_category
-0.14249067729291165,0.05850336815707263,1230601,-0.257157278880774,-0.027824075705049287,Contrast 3,COHORTunexposed,t,1,0,bmi,hospitalization,1,hospitalization_category
-0.27329708347473747,0.03367168990691057,1230601,-0.3392935956922822,-0.20730057125719276,Contrast 3,COHORThistorical,t,1,0,bmi,,1,hospitalization_category
0,0,1230601,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,,1,hospitalization_category
-0.042648406903168956,0.02672260174261774,1230601,-0.09502470631869972,0.009727892512361815,Contrast 3,COHORTunexposed,t,1,0,bmi,,1,hospitalization_category
-0.09764049691716231,0.11255295635110775,1230601,-0.3182442913653335,0.12296329753100887,Contrast 3,COHORThistorical,t,1,100,bmi,hospitalization,1,hospitalization_category
0,0,1230601,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,hospitalization,1,hospitalization_category
-0.14249067729291165,0.05850336815707263,1230601,-0.257157278880774,-0.027824075705049287,Contrast 3,COHORTunexposed,t,1,100,bmi,hospitalization,1,hospitalization_category
-0.27329708347473747,0.03367168990691057,1230601,-0.3392935956922822,-0.20730057125719276,Contrast 3,COHORThistorical,t,1,100,bmi,,1,hospitalization_category
0,0,1230601,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,,1,hospitalization_category
-0.042648406903168956,0.02672260174261774,1230601,-0.09502470631869972,0.009727892512361815,Contrast 3,COHORTunexposed,t,1,100,bmi,,1,hospitalization_category
