Estimate,SE,dfcom,LCI,UCI,term,exposure,modifier2,exposure_value,modifier2_value,outcome,modifier1,modifier1_value,modifier_var
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryHispanic,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryHispanic,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORThistorical,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORThistorical,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTunexposed,t,1,0,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.04664506557984217,0.031101592214575532,1177634,-0.10760418632041022,0.014314055160725876,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
-0.04607150402503077,0.030129339453951038,1177634,-0.10512500935477481,0.012982001304713268,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryHispanic,1,raceeth_category
0.06942299971485402,0.02234358409806319,1177634,0.02562957488265017,0.11321642454705788,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
-0.013068093174810863,0.02123922531371048,1177634,-0.054696974789683404,0.028560788440061678,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryNH White,1,raceeth_category
0.03546113367632469,0.033075534397340414,1177634,-0.029366913742462523,0.1002891810951119,Contrast 3,COHORThistorical,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1177634,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
-0.04374458414331078,0.03139919348223723,1177634,-0.10528700336849575,0.017797835081874186,Contrast 3,COHORTunexposed,t,1,100,bmi,raceeth_categoryNH Black,1,raceeth_category
0,0,1230591,0,0,Contrast 3,COHORThistorical,t,1,0,bmi,hospitalization,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,hospitalization,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTunexposed,t,1,0,bmi,hospitalization,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORThistorical,t,1,0,bmi,,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTexposed,t,1,0,bmi,,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTunexposed,t,1,0,bmi,,1,hospitalization_category
0.0363793557173187,0.04781938259414319,1230591,-0.05734663416720195,0.13010534560183934,Contrast 3,COHORThistorical,t,1,100,bmi,hospitalization,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,hospitalization,1,hospitalization_category
-0.02873091207428275,0.03550417234909256,1230591,-0.09831908987850416,0.04085726572993866,Contrast 3,COHORTunexposed,t,1,100,bmi,hospitalization,1,hospitalization_category
0.029951202802385703,0.014103533874157718,1230591,0.002308276409036577,0.057594129195734825,Contrast 3,COHORThistorical,t,1,100,bmi,,1,hospitalization_category
0,0,1230591,0,0,Contrast 3,COHORTexposed,t,1,100,bmi,,1,hospitalization_category
-0.03901983887251143,0.013759408720031726,1230591,-0.06598827996377361,-0.012051397781249251,Contrast 3,COHORTunexposed,t,1,100,bmi,,1,hospitalization_category
